order_id,order_date,promised_date,shipped_date,country,store_id,channel,sku_id,quantity,unit_price,status,cancellation_reason
ORD011492,2024-03-29,2024-04-02,2024-03-31,Malaysia,MY01,Boutique,SKU0039,1,1305,Shipped,
ORD011493,2024-12-18,2024-12-20,2024-12-18,Indonesia,ID02,Omni,SKU0023,1,5902,Shipped,
ORD011494,2024-04-20,2024-04-22,2024-04-21,Singapore,SG02,Boutique,SKU0084,1,2027,Shipped,
ORD011495,2024-12-05,2024-12-07,2024-12-06,Vietnam,VN01,Boutique,SKU0029,2,2091,Shipped,
ORD011496,2024-01-03,2024-01-06,2024-01-03,Indonesia,ID02,Ecom,SKU0067,2,4695,Shipped,
ORD011497,2024-11-09,2024-11-13,2024-11-10,Malaysia,MY01,Boutique,SKU0034,2,976,Shipped,
ORD011498,2024-05-28,2024-05-29,2024-05-29,Vietnam,VN01,Omni,SKU0080,2,1341,Shipped,
ORD011499,2024-12-07,2024-12-09,2024-12-08,Indonesia,ID01,Boutique,SKU0099,1,2292,Shipped,
ORD011500,2024-09-03,2024-09-05,2024-09-03,Indonesia,ID01,Boutique,SKU0015,1,620,Shipped,
ORD011501,2024-06-10,2024-06-12,2024-06-13,Malaysia,MY02,Boutique,SKU0029,1,2091,Shipped,
ORD011502,2024-10-01,2024-10-02,2024-10-02,Vietnam,VN02,Omni,SKU0072,2,1375,Shipped,
ORD011503,2024-03-15,2024-03-19,2024-03-18,Singapore,SG01,Ecom,SKU0095,1,632,Shipped,
ORD011504,2024-07-21,2024-07-22,2024-07-23,Malaysia,MY02,Omni,SKU0040,1,1562,Shipped,
ORD011505,2024-10-01,2024-10-03,2024-10-01,Singapore,SG02,Boutique,SKU0055,1,6320,Shipped,
ORD011506,2024-11-17,2024-11-19,2024-11-19,Indonesia,ID02,Boutique,SKU0019,3,3269,Shipped,
ORD011507,2024-03-19,2024-03-21,2024-03-20,Indonesia,ID02,Boutique,SKU0076,1,1328,Shipped,
ORD011508,2024-06-18,2024-06-20,2024-06-20,Thailand,TH02,Boutique,SKU0089,2,3280,Shipped,
ORD011509,2024-09-04,2024-09-06,2024-09-09,Thailand,TH02,Boutique,SKU0029,3,2091,Shipped,
ORD011510,2024-06-08,2024-06-10,2024-06-09,Singapore,SG01,Ecom,SKU0053,1,1846,Shipped,
ORD011511,2024-09-21,2024-09-22,2024-09-22,Malaysia,MY01,Ecom,SKU0092,3,4344,Shipped,
ORD011512,2024-12-01,2024-12-02,2024-12-03,Vietnam,VN02,Ecom,SKU0099,1,2292,Shipped,
ORD011513,2024-07-20,2024-07-22,2024-07-23,Thailand,TH01,Omni,SKU0085,1,1663,Shipped,
ORD011514,2024-12-26,2024-12-28,2024-12-26,Vietnam,VN02,Boutique,SKU0018,2,6218,Shipped,
ORD011515,2024-08-02,2024-08-05,2024-08-04,Indonesia,ID01,Boutique,SKU0100,3,3175,Shipped,
ORD011516,2024-09-19,2024-09-21,2024-09-19,Singapore,SG01,Boutique,SKU0036,3,6157,Shipped,
ORD011517,2024-12-15,2024-12-18,2024-12-18,Indonesia,ID01,Boutique,SKU0049,1,2144,Shipped,
ORD011518,2024-11-30,2024-12-02,2024-12-02,Thailand,TH02,Boutique,SKU0041,1,1218,Shipped,
ORD011519,2024-03-21,2024-03-23,2024-03-24,Vietnam,VN01,Boutique,SKU0021,1,1349,Shipped,
ORD011520,2024-08-11,2024-08-14,2024-08-15,Vietnam,VN01,Ecom,SKU0079,2,1560,Shipped,
ORD011521,2024-09-13,2024-09-14,2024-09-16,Indonesia,ID02,Omni,SKU0084,1,2027,Shipped,
ORD011522,2024-04-06,2024-04-08,2024-04-08,Indonesia,ID02,Boutique,SKU0062,1,471,Shipped,
ORD011523,2024-06-30,2024-07-02,2024-07-03,Indonesia,ID02,Ecom,SKU0095,3,632,Shipped,
ORD011524,2024-02-21,2024-02-23,2024-02-22,Singapore,SG01,Ecom,SKU0028,1,1606,Shipped,
ORD011525,2024-08-14,2024-08-15,2024-08-16,Malaysia,MY02,Boutique,SKU0076,2,1328,Shipped,
ORD011526,2024-04-11,2024-04-14,2024-04-12,Malaysia,MY01,Omni,SKU0039,2,1305,Shipped,
ORD011527,2024-08-23,2024-08-25,2024-08-23,Singapore,SG01,Boutique,SKU0047,1,3621,Shipped,
ORD011528,2024-10-25,2024-10-27,2024-10-25,Malaysia,MY02,Boutique,SKU0061,1,1463,Shipped,
ORD011529,2024-04-03,2024-04-05,2024-04-06,Vietnam,VN02,Boutique,SKU0098,2,3399,Shipped,
ORD011530,2024-10-24,2024-10-25,2024-10-26,Malaysia,MY01,Boutique,SKU0088,1,1982,Shipped,
ORD011531,2024-11-07,2024-11-08,2024-11-11,Indonesia,ID01,Ecom,SKU0034,1,976,Shipped,
ORD011532,2024-06-17,2024-06-18,2024-06-19,Singapore,SG02,Ecom,SKU0086,3,1940,Shipped,
ORD011533,2024-07-25,2024-07-28,2024-07-26,Indonesia,ID02,Ecom,SKU0098,1,3399,Shipped,
ORD011534,2024-12-21,2024-12-22,2024-12-22,Thailand,TH02,Omni,SKU0027,2,1066,Shipped,
ORD011535,2024-01-10,2024-01-13,2024-01-13,Singapore,SG01,Omni,SKU0077,3,3890,Shipped,
ORD011536,2024-03-05,2024-03-07,2024-03-05,Vietnam,VN01,Boutique,SKU0019,1,3269,Shipped,
ORD011537,2024-04-27,2024-04-29,2024-04-29,Thailand,TH02,Omni,SKU0018,1,6218,Shipped,
ORD011538,2024-01-28,2024-01-31,2024-01-31,Thailand,TH01,Boutique,SKU0063,2,2798,Shipped,
ORD011539,2024-11-11,2024-11-13,2024-11-14,Singapore,SG02,Boutique,SKU0035,2,3306,Shipped,
ORD011540,2024-06-07,2024-06-10,2024-06-10,Singapore,SG02,Ecom,SKU0019,3,3269,Shipped,
ORD011541,2024-01-30,2024-01-31,2024-02-01,Vietnam,VN01,Ecom,SKU0079,3,1560,Shipped,
ORD011542,2024-02-02,2024-02-03,2024-02-02,Singapore,SG02,Boutique,SKU0074,2,669,Shipped,
ORD011543,2024-04-14,2024-04-17,2024-04-15,Indonesia,ID02,Boutique,SKU0073,1,2618,Shipped,
ORD011544,2024-05-05,2024-05-07,2024-05-06,Singapore,SG02,Omni,SKU0043,2,1125,Shipped,
ORD011545,2024-02-27,2024-02-29,2024-03-01,Malaysia,MY01,Boutique,SKU0035,2,3306,Shipped,
ORD011546,2024-02-16,2024-02-17,2024-02-17,Indonesia,ID01,Omni,SKU0025,1,3795,Shipped,
ORD011547,2024-01-18,2024-01-21,2024-01-19,Singapore,SG02,Ecom,SKU0036,1,6157,Shipped,
ORD011548,2024-06-01,2024-06-02,2024-06-02,Singapore,SG02,Ecom,SKU0061,1,1463,Shipped,
ORD011549,2024-10-04,2024-10-06,2024-10-05,Malaysia,MY02,Ecom,SKU0087,3,1775,Shipped,
ORD011550,2024-02-16,2024-02-18,,Malaysia,MY02,Ecom,SKU0100,2,3175,Cancelled,No stock
ORD011551,2024-01-13,2024-01-16,,Vietnam,VN01,Ecom,SKU0031,2,5332,Cancelled,Payment failure
ORD011552,2024-12-14,2024-12-16,2024-12-18,Indonesia,ID01,Ecom,SKU0061,1,1463,Shipped,
ORD011553,2024-09-22,2024-09-23,2024-09-24,Vietnam,VN02,Boutique,SKU0020,1,3985,Shipped,
ORD011554,2024-11-15,2024-11-18,2024-11-17,Malaysia,MY01,Omni,SKU0005,1,3133,Shipped,
ORD011555,2024-06-06,2024-06-07,2024-06-09,Vietnam,VN01,Boutique,SKU0100,1,3175,Shipped,
ORD011556,2024-07-19,2024-07-22,2024-07-23,Malaysia,MY02,Boutique,SKU0072,1,1375,Shipped,
ORD011557,2024-02-17,2024-02-18,2024-02-17,Malaysia,MY01,Boutique,SKU0071,1,1251,Shipped,
ORD011558,2024-04-05,2024-04-08,2024-04-07,Malaysia,MY01,Omni,SKU0057,2,5270,Shipped,
ORD011559,2024-02-16,2024-02-17,2024-02-16,Thailand,TH02,Boutique,SKU0099,2,2292,Shipped,
ORD011560,2024-02-29,2024-03-02,2024-03-01,Malaysia,MY02,Ecom,SKU0070,1,1946,Shipped,
ORD011561,2024-05-16,2024-05-19,2024-05-17,Singapore,SG02,Ecom,SKU0035,1,3306,Shipped,
ORD011562,2024-10-16,2024-10-18,2024-10-17,Singapore,SG02,Boutique,SKU0076,1,1328,Shipped,
ORD011563,2024-10-24,2024-10-26,2024-10-28,Malaysia,MY01,Boutique,SKU0098,1,3399,Shipped,
ORD011564,2024-01-01,2024-01-03,2024-01-04,Vietnam,VN01,Omni,SKU0005,1,3133,Shipped,
ORD011565,2024-07-26,2024-07-27,2024-07-29,Singapore,SG02,Boutique,SKU0083,2,805,Shipped,
ORD011566,2024-11-20,2024-11-21,2024-11-22,Malaysia,MY01,Boutique,SKU0066,1,2912,Shipped,
ORD011567,2024-01-30,2024-02-01,2024-02-02,Malaysia,MY02,Ecom,SKU0099,2,2292,Shipped,
ORD011568,2024-08-13,2024-08-14,2024-08-14,Vietnam,VN01,Ecom,SKU0056,3,604,Shipped,
ORD011569,2024-10-03,2024-10-04,2024-10-06,Malaysia,MY02,Boutique,SKU0085,1,1663,Shipped,
ORD011570,2024-08-03,2024-08-05,2024-08-04,Indonesia,ID02,Boutique,SKU0058,1,1705,Shipped,
ORD011571,2024-12-09,2024-12-11,2024-12-09,Vietnam,VN02,Boutique,SKU0062,2,471,Shipped,
ORD011572,2024-11-24,2024-11-25,2024-11-26,Malaysia,MY01,Ecom,SKU0074,3,669,Shipped,
ORD011573,2024-10-01,2024-10-03,2024-10-01,Singapore,SG02,Omni,SKU0059,2,1074,Shipped,
ORD011574,2024-10-27,2024-10-28,2024-10-29,Vietnam,VN02,Boutique,SKU0059,2,1074,Shipped,
ORD011575,2024-01-19,2024-01-20,2024-01-19,Vietnam,VN01,Boutique,SKU0039,2,1305,Shipped,
ORD011576,2024-10-16,2024-10-18,2024-10-16,Vietnam,VN02,Omni,SKU0093,1,3242,Shipped,
ORD011577,2024-10-13,2024-10-17,2024-10-13,Thailand,TH01,Ecom,SKU0043,2,1125,Shipped,
ORD011578,2024-12-06,2024-12-08,2024-12-11,Indonesia,ID01,Boutique,SKU0050,2,1317,Shipped,
ORD011579,2024-03-22,2024-03-24,2024-03-24,Thailand,TH02,Boutique,SKU0002,1,957,Shipped,
ORD011580,2024-12-08,2024-12-09,2024-12-11,Vietnam,VN02,Ecom,SKU0076,2,1328,Shipped,
ORD011581,2024-04-12,2024-04-14,2024-04-14,Singapore,SG02,Boutique,SKU0069,2,840,Shipped,
ORD011582,2024-11-05,2024-11-08,2024-11-08,Singapore,SG01,Boutique,SKU0076,1,1328,Shipped,
ORD011583,2024-05-14,2024-05-16,2024-05-16,Vietnam,VN01,Boutique,SKU0092,1,4344,Shipped,
ORD011584,2024-11-14,2024-11-16,2024-11-15,Malaysia,MY01,Omni,SKU0081,2,1720,Shipped,
ORD011585,2024-02-05,2024-02-07,2024-02-10,Vietnam,VN01,Ecom,SKU0034,1,976,Shipped,
ORD011586,2024-09-16,2024-09-18,2024-09-18,Vietnam,VN02,Boutique,SKU0097,2,3861,Shipped,
ORD011587,2024-05-09,2024-05-10,2024-05-11,Singapore,SG01,Omni,SKU0075,1,2222,Shipped,
ORD011588,2024-02-16,2024-02-18,2024-02-17,Singapore,SG01,Ecom,SKU0024,1,2435,Shipped,
ORD011589,2024-05-15,2024-05-16,2024-05-17,Thailand,TH01,Boutique,SKU0044,2,3020,Shipped,
ORD011590,2024-07-06,2024-07-09,2024-07-11,Malaysia,MY02,Ecom,SKU0062,1,471,Shipped,
ORD011591,2024-07-19,2024-07-21,2024-07-21,Indonesia,ID02,Boutique,SKU0063,1,2798,Shipped,
ORD011592,2024-01-02,2024-01-04,2024-01-03,Vietnam,VN01,Boutique,SKU0044,1,3020,Shipped,
ORD011593,2024-10-01,2024-10-03,2024-10-01,Thailand,TH01,Ecom,SKU0025,1,3795,Shipped,
ORD011594,2024-09-23,2024-09-24,,Singapore,SG01,Omni,SKU0013,1,2065,Cancelled,Customer cancellation
ORD011595,2024-04-16,2024-04-17,2024-04-20,Malaysia,MY02,Boutique,SKU0091,1,1033,Shipped,
ORD011596,2024-01-09,2024-01-10,2024-01-11,Singapore,SG01,Boutique,SKU0001,1,1505,Shipped,
ORD011597,2024-04-01,2024-04-03,2024-04-04,Vietnam,VN01,Omni,SKU0029,2,2091,Shipped,
ORD011598,2024-09-26,2024-09-28,2024-09-30,Indonesia,ID02,Ecom,SKU0061,2,1463,Shipped,
ORD011599,2024-01-14,2024-01-17,2024-01-16,Thailand,TH01,Boutique,SKU0042,3,3121,Shipped,
ORD011600,2024-01-04,2024-01-05,2024-01-09,Thailand,TH01,Boutique,SKU0039,1,1305,Shipped,
ORD011601,2024-08-29,2024-08-30,2024-08-30,Thailand,TH01,Boutique,SKU0076,1,1328,Shipped,
ORD011602,2024-05-19,2024-05-20,2024-05-19,Thailand,TH02,Boutique,SKU0056,1,604,Shipped,
ORD011603,2024-03-31,2024-04-01,2024-04-01,Singapore,SG01,Omni,SKU0027,2,1066,Shipped,
ORD011604,2024-02-10,2024-02-11,2024-02-11,Thailand,TH01,Boutique,SKU0066,1,2912,Shipped,
ORD011605,2024-11-06,2024-11-08,2024-11-07,Indonesia,ID01,Omni,SKU0004,1,3457,Shipped,
ORD011606,2024-02-06,2024-02-08,2024-02-06,Thailand,TH02,Boutique,SKU0095,1,632,Shipped,
ORD011607,2024-03-22,2024-03-23,2024-03-26,Singapore,SG02,Boutique,SKU0094,2,1092,Shipped,
ORD011608,2024-06-11,2024-06-13,2024-06-15,Indonesia,ID01,Ecom,SKU0086,3,1940,Shipped,
ORD011609,2024-12-25,2024-12-27,2024-12-25,Vietnam,VN01,Boutique,SKU0079,2,1560,Shipped,
ORD011610,2024-05-21,2024-05-22,2024-05-22,Thailand,TH02,Ecom,SKU0090,1,3367,Shipped,
ORD011611,2024-05-16,2024-05-18,2024-05-19,Indonesia,ID01,Ecom,SKU0071,1,1251,Shipped,
ORD011612,2024-11-25,2024-11-28,2024-11-29,Singapore,SG01,Boutique,SKU0082,1,6080,Shipped,
ORD011613,2024-08-27,2024-08-29,2024-08-31,Singapore,SG01,Boutique,SKU0025,1,3795,Shipped,
ORD011614,2024-03-31,2024-04-01,2024-04-01,Malaysia,MY02,Ecom,SKU0008,3,3148,Shipped,
ORD011615,2024-07-13,2024-07-14,,Vietnam,VN02,Ecom,SKU0094,1,1092,Cancelled,Address issue
ORD011616,2024-03-08,2024-03-09,2024-03-09,Thailand,TH02,Ecom,SKU0043,3,1125,Shipped,
ORD011617,2024-02-20,2024-02-21,2024-02-22,Thailand,TH01,Boutique,SKU0018,2,6218,Shipped,
ORD011618,2024-07-13,2024-07-15,2024-07-14,Vietnam,VN01,Omni,SKU0075,2,2222,Shipped,
ORD011619,2024-11-15,2024-11-16,2024-11-18,Thailand,TH02,Boutique,SKU0005,1,3133,Shipped,
ORD011620,2024-11-05,2024-11-07,2024-11-09,Singapore,SG01,Boutique,SKU0059,3,1074,Shipped,
ORD011621,2024-08-06,2024-08-09,2024-08-09,Malaysia,MY01,Boutique,SKU0006,2,1521,Shipped,
ORD011622,2024-03-01,2024-03-03,2024-03-01,Thailand,TH02,Boutique,SKU0056,2,604,Shipped,
ORD011623,2024-02-08,2024-02-10,2024-02-08,Vietnam,VN02,Omni,SKU0031,3,5332,Shipped,
ORD011624,2024-03-16,2024-03-18,2024-03-18,Malaysia,MY02,Boutique,SKU0037,1,1142,Shipped,
ORD011625,2024-10-18,2024-10-19,,Singapore,SG02,Boutique,SKU0059,1,1074,Cancelled,Payment failure
ORD011626,2024-08-19,2024-08-23,2024-08-19,Thailand,TH01,Boutique,SKU0074,1,669,Shipped,
ORD011627,2024-05-22,2024-05-23,2024-05-26,Vietnam,VN02,Boutique,SKU0065,1,1938,Shipped,
ORD011628,2024-08-17,2024-08-19,2024-08-19,Indonesia,ID02,Boutique,SKU0014,1,2766,Shipped,
ORD011629,2024-12-30,2025-01-01,,Malaysia,MY02,Boutique,SKU0094,1,1092,Cancelled,Customer cancellation
ORD011630,2024-03-08,2024-03-10,2024-03-08,Indonesia,ID02,Boutique,SKU0027,1,1066,Shipped,
ORD011631,2024-06-26,2024-06-27,2024-06-26,Vietnam,VN01,Boutique,SKU0048,1,1643,Shipped,
ORD011632,2024-05-27,2024-05-28,2024-05-28,Singapore,SG01,Ecom,SKU0040,1,1562,Shipped,
ORD011633,2024-06-23,2024-06-26,2024-06-26,Vietnam,VN02,Boutique,SKU0038,1,717,Shipped,
ORD011634,2024-02-06,2024-02-08,2024-02-07,Malaysia,MY01,Boutique,SKU0007,1,1899,Shipped,
ORD011635,2024-11-25,2024-11-27,2024-11-27,Thailand,TH01,Ecom,SKU0041,1,1218,Shipped,
ORD011636,2024-05-24,2024-05-25,2024-05-25,Malaysia,MY02,Boutique,SKU0004,1,3457,Shipped,
ORD011637,2024-09-01,2024-09-02,2024-09-02,Singapore,SG02,Boutique,SKU0044,3,3020,Shipped,
ORD011638,2024-12-17,2024-12-20,2024-12-20,Vietnam,VN01,Ecom,SKU0013,2,2065,Shipped,
ORD011639,2024-07-01,2024-07-03,2024-07-03,Vietnam,VN02,Boutique,SKU0095,1,632,Shipped,
ORD011640,2024-05-18,2024-05-19,,Singapore,SG02,Ecom,SKU0095,1,632,Cancelled,Customer cancellation
ORD011641,2024-03-31,2024-04-02,2024-04-01,Malaysia,MY01,Boutique,SKU0070,2,1946,Shipped,
ORD011642,2024-06-09,2024-06-11,,Thailand,TH01,Omni,SKU0044,2,3020,Cancelled,Customer cancellation
ORD011643,2024-06-17,2024-06-18,2024-06-18,Indonesia,ID01,Ecom,SKU0037,1,1142,Shipped,
ORD011644,2024-05-29,2024-05-31,2024-05-31,Singapore,SG01,Omni,SKU0023,1,5902,Shipped,
ORD011645,2024-08-07,2024-08-08,2024-08-07,Vietnam,VN02,Omni,SKU0099,1,2292,Shipped,
ORD011646,2024-02-09,2024-02-10,2024-02-10,Vietnam,VN02,Boutique,SKU0082,1,6080,Shipped,
ORD011647,2024-08-19,2024-08-21,2024-08-21,Thailand,TH01,Ecom,SKU0011,2,1471,Shipped,
ORD011648,2024-01-05,2024-01-06,2024-01-10,Indonesia,ID02,Omni,SKU0063,3,2798,Shipped,
ORD011649,2024-01-15,2024-01-16,2024-01-18,Malaysia,MY02,Boutique,SKU0055,1,6320,Shipped,
ORD011650,2024-09-13,2024-09-14,2024-09-14,Indonesia,ID01,Boutique,SKU0065,1,1938,Shipped,
ORD011651,2024-05-26,2024-05-28,2024-05-27,Thailand,TH01,Ecom,SKU0010,1,4038,Shipped,
ORD011652,2024-06-12,2024-06-15,2024-06-12,Vietnam,VN02,Boutique,SKU0076,1,1328,Shipped,
ORD011653,2024-10-21,2024-10-23,2024-10-22,Vietnam,VN02,Boutique,SKU0063,2,2798,Shipped,
ORD011654,2024-02-04,2024-02-08,2024-02-04,Indonesia,ID02,Ecom,SKU0045,2,1601,Shipped,
ORD011655,2024-11-15,2024-11-18,2024-11-19,Malaysia,MY02,Ecom,SKU0024,2,2435,Shipped,
ORD011656,2024-01-22,2024-01-26,2024-01-23,Indonesia,ID01,Boutique,SKU0055,1,6320,Shipped,
ORD011657,2024-11-14,2024-11-16,2024-11-15,Singapore,SG01,Ecom,SKU0067,1,4695,Shipped,
ORD011658,2024-02-24,2024-02-25,2024-02-27,Indonesia,ID01,Ecom,SKU0019,1,3269,Shipped,
ORD011659,2024-11-30,2024-12-01,2024-12-02,Indonesia,ID02,Boutique,SKU0100,3,3175,Shipped,
ORD011660,2024-05-01,2024-05-02,2024-05-02,Singapore,SG01,Ecom,SKU0099,1,2292,Shipped,
ORD011661,2024-03-29,2024-03-31,2024-04-02,Malaysia,MY02,Boutique,SKU0078,2,1523,Shipped,
ORD011662,2024-12-21,2024-12-22,2024-12-22,Singapore,SG02,Omni,SKU0032,1,3080,Shipped,
ORD011663,2024-09-19,2024-09-21,2024-09-19,Thailand,TH02,Omni,SKU0011,3,1471,Shipped,
ORD011664,2024-04-04,2024-04-06,2024-04-05,Singapore,SG01,Omni,SKU0072,2,1375,Shipped,
ORD011665,2024-11-16,2024-11-18,2024-11-17,Vietnam,VN02,Boutique,SKU0062,1,471,Shipped,
ORD011666,2024-08-16,2024-08-17,2024-08-16,Vietnam,VN01,Boutique,SKU0022,2,1868,Shipped,
ORD011667,2024-01-10,2024-01-13,2024-01-13,Indonesia,ID01,Boutique,SKU0044,2,3020,Shipped,
ORD011668,2024-07-28,2024-07-29,2024-07-29,Thailand,TH02,Boutique,SKU0098,2,3399,Shipped,
ORD011669,2024-09-17,2024-09-20,2024-09-19,Indonesia,ID01,Boutique,SKU0056,1,604,Shipped,
ORD011670,2024-11-18,2024-11-20,2024-11-18,Malaysia,MY01,Boutique,SKU0026,2,500,Shipped,
ORD011671,2024-02-13,2024-02-15,2024-02-16,Indonesia,ID02,Boutique,SKU0045,1,1601,Shipped,
ORD011672,2024-02-16,2024-02-17,2024-02-19,Thailand,TH02,Boutique,SKU0029,3,2091,Shipped,
ORD011673,2024-08-31,2024-09-04,2024-08-31,Thailand,TH02,Boutique,SKU0060,1,734,Shipped,
ORD011674,2024-09-08,2024-09-09,2024-09-10,Vietnam,VN02,Ecom,SKU0096,2,5485,Shipped,
ORD011675,2024-10-12,2024-10-13,2024-10-13,Indonesia,ID01,Boutique,SKU0002,1,957,Shipped,
ORD011676,2024-06-12,2024-06-14,2024-06-14,Thailand,TH01,Boutique,SKU0069,2,840,Shipped,
ORD011677,2024-12-31,2025-01-02,2025-01-02,Malaysia,MY02,Boutique,SKU0092,3,4344,Shipped,
ORD011678,2024-12-07,2024-12-08,2024-12-07,Thailand,TH01,Boutique,SKU0005,1,3133,Shipped,
ORD011679,2024-03-18,2024-03-21,2024-03-19,Thailand,TH01,Ecom,SKU0052,3,3221,Shipped,
ORD011680,2024-05-21,2024-05-25,2024-05-22,Malaysia,MY02,Boutique,SKU0040,2,1562,Shipped,
ORD011681,2024-09-06,2024-09-08,2024-09-07,Thailand,TH02,Ecom,SKU0060,1,734,Shipped,
ORD011682,2024-10-27,2024-10-29,2024-10-27,Vietnam,VN01,Boutique,SKU0088,2,1982,Shipped,
ORD011683,2024-03-08,2024-03-09,2024-03-10,Thailand,TH02,Boutique,SKU0064,1,3999,Shipped,
ORD011684,2024-11-27,2024-11-28,2024-11-28,Malaysia,MY02,Ecom,SKU0052,1,3221,Shipped,
ORD011685,2024-08-15,2024-08-17,2024-08-16,Thailand,TH01,Ecom,SKU0080,2,1341,Shipped,
ORD011686,2024-10-02,2024-10-05,2024-10-04,Malaysia,MY02,Boutique,SKU0048,2,1643,Shipped,
ORD011687,2024-07-30,2024-07-31,2024-08-02,Singapore,SG01,Boutique,SKU0006,1,1521,Shipped,
ORD011688,2024-01-11,2024-01-14,2024-01-12,Thailand,TH01,Boutique,SKU0034,1,976,Shipped,
ORD011689,2024-07-23,2024-07-26,2024-07-25,Vietnam,VN01,Boutique,SKU0064,2,3999,Shipped,
ORD011690,2024-07-25,2024-07-27,2024-07-29,Singapore,SG01,Ecom,SKU0025,2,3795,Shipped,
ORD011691,2024-08-06,2024-08-08,2024-08-07,Singapore,SG01,Boutique,SKU0026,1,500,Shipped,
ORD011692,2024-12-11,2024-12-13,2024-12-11,Singapore,SG02,Omni,SKU0011,2,1471,Shipped,
ORD011693,2024-11-29,2024-11-30,2024-11-30,Thailand,TH01,Boutique,SKU0034,1,976,Shipped,
ORD011694,2024-09-17,2024-09-19,2024-09-18,Thailand,TH01,Omni,SKU0089,2,3280,Shipped,
ORD011695,2024-08-26,2024-08-28,2024-08-27,Indonesia,ID01,Ecom,SKU0029,1,2091,Shipped,
ORD011696,2024-04-27,2024-04-28,2024-04-29,Singapore,SG02,Boutique,SKU0013,1,2065,Shipped,
ORD011697,2024-07-21,2024-07-23,2024-07-21,Thailand,TH02,Boutique,SKU0059,2,1074,Shipped,
ORD011698,2024-12-12,2024-12-14,2024-12-14,Malaysia,MY01,Omni,SKU0096,1,5485,Shipped,
ORD011699,2024-02-04,2024-02-06,2024-02-04,Singapore,SG02,Omni,SKU0096,3,5485,Shipped,
ORD011700,2024-08-27,2024-08-28,2024-08-30,Thailand,TH01,Boutique,SKU0010,1,4038,Shipped,
ORD011701,2024-12-24,2024-12-26,2024-12-25,Vietnam,VN01,Ecom,SKU0072,1,1375,Shipped,
ORD011702,2024-09-29,2024-10-01,2024-10-01,Indonesia,ID02,Boutique,SKU0032,3,3080,Shipped,
ORD011703,2024-04-08,2024-04-09,2024-04-13,Indonesia,ID01,Boutique,SKU0001,2,1505,Shipped,
ORD011704,2024-10-10,2024-10-12,2024-10-13,Indonesia,ID02,Boutique,SKU0030,2,1890,Shipped,
ORD011705,2024-09-07,2024-09-08,2024-09-07,Malaysia,MY02,Ecom,SKU0013,1,2065,Shipped,
ORD011706,2024-06-04,2024-06-06,2024-06-05,Indonesia,ID01,Omni,SKU0080,1,1341,Shipped,
ORD011707,2024-05-24,2024-05-27,2024-05-28,Singapore,SG02,Boutique,SKU0087,3,1775,Shipped,
ORD011708,2024-02-18,2024-02-20,2024-02-20,Thailand,TH01,Boutique,SKU0064,3,3999,Shipped,
ORD011709,2024-07-03,2024-07-04,2024-07-07,Singapore,SG02,Boutique,SKU0078,1,1523,Shipped,
ORD011710,2024-09-04,2024-09-06,2024-09-09,Thailand,TH01,Boutique,SKU0024,1,2435,Shipped,
ORD011711,2024-04-06,2024-04-08,2024-04-07,Singapore,SG01,Boutique,SKU0029,1,2091,Shipped,
ORD011712,2024-06-21,2024-06-23,2024-06-23,Vietnam,VN01,Omni,SKU0061,1,1463,Shipped,
ORD011713,2024-03-14,2024-03-17,2024-03-18,Singapore,SG01,Ecom,SKU0008,1,3148,Shipped,
ORD011714,2024-12-31,2025-01-03,2025-01-01,Singapore,SG02,Omni,SKU0082,1,6080,Shipped,
ORD011715,2024-04-20,2024-04-21,2024-04-25,Thailand,TH01,Omni,SKU0024,3,2435,Shipped,
ORD011716,2024-02-19,2024-02-21,2024-02-20,Indonesia,ID01,Ecom,SKU0077,2,3890,Shipped,
ORD011717,2024-07-01,2024-07-03,2024-07-04,Thailand,TH02,Boutique,SKU0027,1,1066,Shipped,
ORD011718,2024-07-08,2024-07-09,2024-07-08,Singapore,SG01,Boutique,SKU0004,2,3457,Shipped,
ORD011719,2024-12-20,2024-12-22,2024-12-23,Malaysia,MY02,Boutique,SKU0050,2,1317,Shipped,
ORD011720,2024-03-03,2024-03-04,2024-03-04,Indonesia,ID02,Boutique,SKU0050,3,1317,Shipped,
ORD011721,2024-03-26,2024-03-29,2024-03-31,Malaysia,MY02,Ecom,SKU0094,1,1092,Shipped,
ORD011722,2024-05-08,2024-05-10,2024-05-10,Singapore,SG02,Boutique,SKU0018,3,6218,Shipped,
ORD011723,2024-01-18,2024-01-19,2024-01-20,Malaysia,MY02,Ecom,SKU0014,3,2766,Shipped,
ORD011724,2024-12-30,2024-12-31,2024-12-31,Thailand,TH02,Ecom,SKU0100,2,3175,Shipped,
ORD011725,2024-02-21,2024-02-23,2024-02-22,Malaysia,MY02,Boutique,SKU0026,1,500,Shipped,
ORD011726,2024-04-04,2024-04-05,,Singapore,SG02,Boutique,SKU0053,1,1846,Cancelled,Customer cancellation
ORD011727,2024-07-04,2024-07-05,2024-07-06,Thailand,TH01,Ecom,SKU0096,2,5485,Shipped,
ORD011728,2024-11-25,2024-11-27,2024-11-26,Singapore,SG02,Ecom,SKU0006,2,1521,Shipped,
ORD011729,2024-11-07,2024-11-08,2024-11-07,Singapore,SG01,Boutique,SKU0060,1,734,Shipped,
ORD011730,2024-10-04,2024-10-06,2024-10-05,Thailand,TH01,Boutique,SKU0033,1,1461,Shipped,
